DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,FrequenciaDeParagrafos,FrequenciaPalavrasDuplicadas,MediaSilabasPorPalavra,Monossilabas,Ponto,Virgulas,Exclamacoes,DoisPontos,Citacoes,QuebrasDeLinha,Digitos,Adjetivos,Adverbios,Artigos,Substantivos,Preposicoes,Verbos,VerbosPtcp,Conjuncoes,Pronomes,PronomesPorPreposicao,TermosNaoTageados,PalavrasDeConteudo,PalavrasFuncionais,FrasesNominais,FrasesVerbais,GenMasc,GenFem,SemGenero,Singular,Plural,PrimeiraPessoa,TerceiraPessoa,Passado,Presente,Futuro,TotalEntidadesNomeadas,EntAbstracao,EntAcontecimento,EntCoisa,EntLocal,EntOrganizacao,EntObra,EntOutro,EntPessoa,EntTempo,EntValor,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,HonoresH,PalavrasErroOrtografico,HapaxLegomenaLocal,PalavrasComunsTam2,PalavrasComunsTam3,PalavrasComunsTam4,StopWords,BRFleshIndex,OperadoresLogicos,PalavrasCapitalizadas,Subject,Global hapax,top 1-gram,top 3-gram,top 4-gram,top 5-gram,Author
47.8618,6.5828,32.0,18.4662,511.0,0.0,0.001644736842105263,0.097,2.15625,0.08717105263157894,2.631578947368421,6.4144736842105265,0.0,0.32894736842105265,0.0,0.0,0.11842105263157895,0.046052631578947366,0.013157894736842105,0.07236842105263158,0.22203947368421054,0.11842105263157895,0.01644736842105263,0.06085526315789474,0.046052631578947366,0.011513157894736841,0.09722222222222222,0.06907894736842106,0.5263157894736842,0.2368421052631579,0.0132,0.0724,0.30756578947368424,0.2138157894736842,0.0,0.3930921052631579,0.16940789473684212,0.0,0.042763157894736836,0.01480263157894737,0.024671052631578948,0.001644736842105263,0.1135,0.0,0.043478260869565216,0.014492753623188406,0.11594202898550725,0.05797101449275361,0.028985507246376805,0.11594202898550725,0.028985507246376805,0.2753623188405797,0.3188405797101449,11.8016,0.885,291.0,2.5505,80.4515,0.1115,0.7113,0.07730263157894737,0.3405,0.008223684210526315,0.013157894736842105,0.01644736842105263,0.3141,431.2120148026316,0.023026315789473683,0.0,ECONOMIA,0.008636092912447886,0.036000000000000004,0.0003333333333333333,0.0,0.0,APLLI
46.5587,6.6754,58.0,42.6508,638.0,0.0,0.0013495276653171392,0.0904,2.2537112010796223,0.06477732793522267,1.484480431848853,5.128205128205129,0.0,0.1349527665317139,0.0,0.0,0.1632928475033738,0.06747638326585695,0.012145748987854251,0.06477732793522267,0.2496626180836707,0.1282051282051282,0.02834008097165992,0.05668016194331984,0.044534412955465584,0.01349527665317139,0.10526315789473684,0.08097165991902834,0.5020242914979757,0.2375168690958165,0.0135,0.0837,0.310391363022942,0.20917678812415647,0.0013495276653171392,0.4345479082321188,0.12550607287449392,0.0026990553306342783,0.04048582995951417,0.010796221322537113,0.02564102564102564,0.0,0.1093,0.037037037037037035,0.02469135802469136,0.037037037037037035,0.12345679012345676,0.012345679012345678,0.04938271604938271,0.04938271604938271,0.037037037037037035,0.2716049382716049,0.3580246913580247,12.6739,0.8843,345.0,2.5916,82.4066,0.1102,0.7246,0.08906882591093117,0.3374,0.016194331983805668,0.02294197031039136,0.02699055330634278,0.3077,439.4674628879892,0.0310391363022942,0.0,ECONOMIA,0.010930289045421423,0.050666666666666665,0.0,0.0,0.0,APLLI
49.9139,6.9621,29.8235,14.9518,507.0,0.0,0.0017211703958691911,0.1067,2.27710843373494,0.0757314974182444,2.9259896729776247,5.851979345955249,0.0,0.1721170395869191,0.010327022375215149,0.0,0.07228915662650602,0.05163511187607573,0.010327022375215149,0.07228915662650602,0.2478485370051635,0.12736660929432014,0.0189328743545611,0.06884681583476764,0.04991394148020654,0.0189328743545611,0.14864864864864866,0.09122203098106713,0.5060240963855421,0.2495697074010327,0.0155,0.1067,0.3029259896729776,0.2444061962134252,0.0034423407917383822,0.3907056798623064,0.21514629948364888,0.0,0.0585197934595525,0.0034423407917383822,0.0395869191049914,0.010327022375215149,0.0861,0.0,0.06,0.06,0.16,0.06,0.02,0.1,0.08,0.24,0.22,12.0312,0.8908,290.0,2.5571,84.1073,0.109,0.6897,0.08433734939759037,0.3442,0.013769363166953529,0.027538726333907058,0.02925989672977625,0.3322,441.4346987951807,0.0395869191049914,0.0,ECONOMIA,0.009551374819102749,0.04033333333333333,0.0,0.0,0.0,APLLI
47.7105,6.7523,36.25,24.2397,580.0,0.0,0.0014771048744460858,0.0798,2.124076809453471,0.07090103397341213,2.2156573116691285,6.499261447562777,0.0,0.14771048744460855,0.0,0.0,0.09748892171344166,0.036927621861152136,0.0206794682422452,0.06942392909896603,0.23190546528803546,0.11816838995568685,0.026587887740029542,0.07090103397341213,0.04431314623338257,0.03249630723781388,0.275,0.07533234859675036,0.4977843426883309,0.23190546528803546,0.0133,0.0901,0.2939438700147711,0.2437223042836041,0.0,0.40472673559822747,0.1920236336779912,0.0,0.059084194977843424,0.017725258493353033,0.03249630723781388,0.005908419497784343,0.0931,0.06349206349206349,0.031746031746031744,0.047619047619047616,0.07936507936507936,0.07936507936507936,0.031746031746031744,0.14285714285714285,0.015873015873015872,0.2380952380952381,0.2698412698412698,12.4139,0.8865,323.0,2.5781,82.8164,0.1099,0.7461,0.07385524372230429,0.35600000000000004,0.008862629246676516,0.013293943870014771,0.017725258493353033,0.3383,428.4854209748892,0.02363367799113737,0.0,ECONOMIA,0.007985094490284802,0.04733333333333333,0.0,0.0,0.0,APLLI
44.2197,6.6612,26.1304,18.0923,601.0,0.0,0.0014450867052023119,0.0925,2.1719653179190748,0.06358381502890173,3.3236994219653178,5.202312138728324,0.0,0.0,0.0,0.0,0.11705202312138728,0.06791907514450866,0.00722543352601156,0.08526011560693643,0.2514450867052023,0.13583815028901733,0.01445086705202312,0.06791907514450866,0.03901734104046243,0.02167630057803468,0.1595744680851064,0.04479768786127168,0.5346820809248555,0.26011560693641617,0.0188,0.065,0.3265895953757225,0.20809248554913296,0.0014450867052023119,0.4421965317919075,0.15028901734104047,0.0,0.05780346820809248,0.02023121387283237,0.02745664739884393,0.0057803468208092465,0.1113,0.025974025974025976,0.05194805194805195,0.0,0.1038961038961039,0.05194805194805195,0.06493506493506493,0.12987012987012986,0.012987012987012988,0.3376623376623377,0.2207792207792208,11.6324,0.8752,306.0,2.5502,75.6109,0.115,0.7092,0.06213872832369944,0.3136,0.015895953757225433,0.01878612716763006,0.02167630057803468,0.3439,432.5436632947977,0.02167630057803468,0.0,ECONOMIA,0.005289605924358635,0.05333333333333334,0.0,0.0,0.0,APLLI
43.7126,6.6976,27.2857,17.6639,573.0,0.0,0.0014970059880239526,0.1108,2.19311377245509,0.0688622754491018,3.1437125748502988,4.491017964071856,0.0,0.2994011976047904,0.0,0.0,0.11526946107784433,0.05988023952095808,0.016467065868263474,0.07784431137724551,0.25449101796407186,0.11526946107784433,0.01946107784431137,0.06437125748502992,0.02844311377245509,0.017964071856287425,0.15584415584415584,0.06287425149700597,0.5479041916167665,0.2215568862275449,0.015,0.0719,0.30389221556886226,0.2559880239520958,0.0,0.4580838323353293,0.15119760479041916,0.0,0.05538922155688624,0.020958083832335328,0.020958083832335328,0.004491017964071856,0.1063,0.07042253521126761,0.056338028169014086,0.014084507042253518,0.07042253521126761,0.028169014084507043,0.056338028169014086,0.14084507042253522,0.0,0.323943661971831,0.23943661971830985,11.2978,0.8728,292.0,2.5354,73.7544,0.1164,0.6609999999999999,0.07784431137724551,0.2889,0.02994011976047904,0.02994011976047904,0.02994011976047904,0.3189,434.3268413173653,0.02245508982035928,0.0,ECONOMIA,0.007226980728051392,0.04733333333333333,0.0003333333333333333,0.0,0.0,APLLI
48.8673,6.6589,41.6154,23.8571,541.0,0.0,0.0016181229773462786,0.0922,2.20873786407767,0.08414239482200647,2.103559870550162,5.663430420711974,0.0,0.16181229773462782,0.0,0.0,0.10517799352750808,0.05339805825242718,0.019417475728155338,0.08576051779935275,0.2508090614886732,0.14563106796116504,0.017799352750809058,0.05987055016181229,0.03883495145631068,0.022653721682847898,0.1555555555555556,0.06472491909385113,0.5,0.2702265372168285,0.0065,0.0777,0.3300970873786408,0.21035598705501612,0.0,0.4870550161812298,0.11650485436893206,0.0016181229773462786,0.06310679611650485,0.014563106796116504,0.029126213592233014,0.009708737864077669,0.1019,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.2222222222222222,0.07936507936507936,0.015873015873015872,0.1111111111111111,0.031746031746031744,0.2222222222222222,0.2380952380952381,12.1482,0.8886,302.0,2.5642,83.2093,0.1096,0.7285,0.07928802588996764,0.35600000000000004,0.011326860841423949,0.02103559870550161,0.029126213592233014,0.3544,435.65973300970876,0.033980582524271837,0.0,ECONOMIA,0.008660508083140877,0.051333333333333335,0.0003333333333333333,0.0,0.0,APLLI
43.9098,6.4281,43.3846,24.3486,563.0,0.0,0.001503759398496241,0.0992,2.1203007518796992,0.081203007518797,1.8045112781954888,7.669172932330827,0.0,0.6015037593984962,0.0,0.0,0.1518796992481203,0.05413533834586466,0.015037593984962403,0.07218045112781955,0.24511278195488725,0.11428571428571427,0.015037593984962403,0.06015037593984963,0.0406015037593985,0.02706766917293233,0.2368421052631579,0.07669172932330827,0.5022556390977444,0.2270676691729324,0.015,0.0571,0.3293233082706767,0.2150375939849624,0.001503759398496241,0.43157894736842106,0.16541353383458646,0.001503759398496241,0.055639097744360905,0.016541353383458645,0.03157894736842105,0.003007518796992481,0.1143,0.06578947368421052,0.06578947368421052,0.0,0.10526315789473684,0.013157894736842105,0.02631578947368421,0.13157894736842105,0.0,0.34210526315789475,0.25,11.3233,0.8734,292.0,2.5362,74.0552,0.1162,0.6884,0.07067669172932331,0.3023,0.019548872180451128,0.030075187969924814,0.030075187969924814,0.3323,428.1590225563908,0.02556390977443609,0.0,ECONOMIA,0.008166713601802308,0.049,0.0003333333333333333,0.0,0.0,APLLI
45.6091,6.7298,39.5333,26.8424,593.0,0.0,0.00141643059490085,0.102,2.2082152974504248,0.06657223796033994,1.9830028328611893,6.0906515580736516,0.0,0.7082152974504249,0.0,0.0,0.1813031161473088,0.04957507082152975,0.018413597733711047,0.04674220963172805,0.2507082152974504,0.1274787535410765,0.019830028328611898,0.05665722379603401,0.05240793201133145,0.015580736543909348,0.12222222222222222,0.0821529745042493,0.5028328611898017,0.22662889518413604,0.0127,0.0637,0.26912181303116145,0.2577903682719547,0.0,0.36827195467422097,0.19971671388101986,0.0,0.04390934844192634,0.012747875354107648,0.0141643059490085,0.0070821529745042485,0.0892,0.06349206349206349,0.09523809523809523,0.015873015873015872,0.07936507936507936,0.031746031746031744,0.031746031746031744,0.15873015873015872,0.0,0.2857142857142857,0.2380952380952381,12.1186,0.8803,322.0,2.5694,79.0727,0.1125,0.677,0.09773371104815863,0.3088,0.024079320113314446,0.028328611898017005,0.028328611898017005,0.3144,435.60257082152975,0.02974504249291785,0.0,ECONOMIA,0.007832238504295099,0.04466666666666667,0.0,0.0,0.0,APLLI
49.2891,6.8173,30.8889,20.6152,556.0,0.0,0.001579778830963665,0.0916,2.186413902053713,0.07740916271721959,2.8436018957345968,5.055292259083728,0.0,0.0,0.00315955766192733,0.0,0.05845181674565561,0.044233807266982623,0.022116903633491312,0.07582938388625593,0.2764612954186414,0.13902053712480253,0.01263823064770932,0.07582938388625593,0.03791469194312797,0.023696682464454968,0.17045454545454544,0.06635071090047394,0.5181674565560821,0.2527646129541864,0.0126,0.1027,0.3333333333333333,0.21800947867298576,0.0,0.4044233807266983,0.21011058451816747,0.001579778830963665,0.06635071090047394,0.011058451816745656,0.04265402843601896,0.00631911532385466,0.0837,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.09433962264150944,0.05660377358490566,0.018867924528301886,0.11320754716981132,0.018867924528301886,0.33962264150943394,0.2641509433962264,12.4009,0.8903,312.0,2.5746,84.8498,0.1086,0.7212,0.07424960505529225,0.3555,0.014218009478672985,0.022116903633491312,0.02685624012638231,0.3381,433.7591153238546,0.0315955766192733,0.0,ECONOMIA,0.0005494505494505496,0.04366666666666666,0.0,0.0,0.0,APLLI
44.6809,6.5016,29.5,16.5545,590.0,0.0,0.0014184397163120568,0.0894,2.09645390070922,0.06666666666666668,2.8368794326241136,5.673758865248227,0.0,0.5673758865248227,0.0,0.0,0.1773049645390071,0.0524822695035461,0.007092198581560284,0.08226950354609927,0.22553191489361696,0.14184397163120568,0.01276595744680851,0.06099290780141844,0.03829787234042553,0.018439716312056736,0.12999999999999998,0.05815602836879433,0.4822695035460993,0.2624113475177305,0.0113,0.0624,0.2936170212765957,0.18723404255319148,0.0,0.3787234042553192,0.15319148936170213,0.0028368794326241137,0.04964539007092199,0.014184397163120569,0.026950354609929082,0.005673758865248227,0.1177,0.04819277108433735,0.04819277108433735,0.024096385542168683,0.060240963855421686,0.012048192771084338,0.024096385542168683,0.12048192771084335,0.024096385542168683,0.3132530120481928,0.3253012048192771,11.8636,0.8772,315.0,2.5599,77.0212,0.1139,0.7143,0.07801418439716312,0.3191,0.005673758865248227,0.009929078014184398,0.01276595744680851,0.3191,426.1402907801418,0.02553191489361702,0.0,ECONOMIA,0.0092041147807255,0.050666666666666665,0.0,0.0,0.0,APLLI
50.0,6.4448,36.2857,21.8973,507.0,0.0,0.0017241379310344827,0.0793,2.203448275862069,0.07586206896551724,2.413793103448276,4.827586206896552,0.0,0.1724137931034483,0.0,0.0,0.14655172413793102,0.05517241379310345,0.017241379310344827,0.0603448275862069,0.2620689655172414,0.14655172413793102,0.017241379310344827,0.06379310344827586,0.03103448275862069,0.01896551724137931,0.12941176470588234,0.07758620689655173,0.5258620689655172,0.23793103448275865,0.0241,0.0759,0.2982758620689655,0.2206896551724138,0.0017241379310344827,0.4431034482758621,0.12931034482758622,0.0,0.05517241379310345,0.02413793103448276,0.02413793103448276,0.0017241379310344827,0.1224,0.07042253521126761,0.056338028169014086,0.028169014084507043,0.056338028169014086,0.014084507042253518,0.11267605633802814,0.07042253521126761,0.0,0.323943661971831,0.2676056338028169,12.0416,0.8911,290.0,2.5574,84.2707,0.1089,0.7621,0.0896551724137931,0.381,0.01896551724137931,0.03103448275862069,0.03448275862068965,0.3414,435.209974137931,0.017241379310344827,0.0,ECONOMIA,0.008282208588957056,0.043,0.0003333333333333333,0.0003333333333333333,0.0,APLLI
48.9796,6.8109,27.9,16.5042,558.0,0.0,0.0015698587127158554,0.0926,2.1868131868131866,0.07535321821036106,3.139717425431712,5.023547880690739,0.0,0.0,0.0,0.0,0.05808477237048665,0.04395604395604396,0.02197802197802198,0.07692307692307693,0.27472527472527475,0.13657770800627944,0.012558869701726844,0.07535321821036106,0.03767660910518053,0.023547880690737842,0.1724137931034483,0.06436420722135007,0.5164835164835165,0.2511773940345369,0.011,0.102,0.3343799058084773,0.21978021978021972,0.0,0.4081632653061225,0.20722135007849293,0.0015698587127158554,0.06436420722135007,0.01098901098901099,0.040816326530612235,0.006279434850863423,0.0848,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0925925925925926,0.05555555555555555,0.018518518518518517,0.12962962962962962,0.018518518518518517,0.3148148148148148,0.25925925925925924,12.3619,0.8895,312.0,2.5734,84.2653,0.1089,0.7212,0.07221350078492936,0.3532,0.0141287284144427,0.02197802197802198,0.026687598116169543,0.3375,433.7915934065934,0.031397174254317116,0.0,ECONOMIA,0.0008230452674897119,0.044333333333333336,0.0,0.0,0.0,APLLI
49.7592,6.5387,33.25,32.2287,532.0,0.0,0.0016051364365971107,0.0835,2.253611556982344,0.0754414125200642,2.407704654895666,5.93900481540931,0.0,0.16051364365971107,0.0,0.0,0.13001605136436598,0.05778491171749599,0.012841091492776886,0.06741573033707865,0.21348314606741567,0.11717495987158907,0.011235955056179777,0.08025682182985554,0.03531300160513644,0.030497592295345106,0.2602739726027397,0.08828250401284109,0.5024077046548957,0.21990369181380412,0.0144,0.0963,0.3113964686998395,0.18138041733547355,0.0,0.3659711075441413,0.1942215088282504,0.0016051364365971107,0.06741573033707865,0.019261637239165328,0.038523274478330656,0.003210272873194221,0.1108,0.05797101449275361,0.05797101449275361,0.043478260869565216,0.13043478260869565,0.014492753623188406,0.07246376811594203,0.08695652173913042,0.043478260869565216,0.2753623188405797,0.21739130434782608,12.4199,0.8915,310.0,2.5745,85.5798,0.1081,0.7613,0.09309791332263244,0.3788,0.014446227929373997,0.02247191011235955,0.030497592295345106,0.3194,439.4465489566612,0.030497592295345106,0.0,ECONOMIA,0.010195412064570943,0.044000000000000004,0.0,0.0,0.0,APLLI
52.6224,6.4419,38.1538,29.1939,496.0,0.0,0.0017482517482517485,0.0769,2.222027972027972,0.07692307692307693,2.272727272727273,7.6923076923076925,0.0,0.0,0.0,0.0,0.12937062937062938,0.06643356643356642,0.01048951048951049,0.06468531468531469,0.2272727272727273,0.1346153846153846,0.015734265734265736,0.07167832167832168,0.050699300699300696,0.026223776223776224,0.1948051948051948,0.07167832167832168,0.506993006993007,0.25,0.0245,0.0822,0.3041958041958042,0.23776223776223776,0.0017482517482517485,0.3881118881118881,0.20454545454545456,0.0,0.05244755244755245,0.005244755244755245,0.02972027972027972,0.005244755244755245,0.1031,0.01694915254237288,0.05084745762711865,0.03389830508474576,0.1016949152542373,0.06779661016949153,0.03389830508474576,0.0847457627118644,0.0,0.3898305084745763,0.22033898305084745,12.5854,0.8989,301.0,2.5768,90.5836,0.1051,0.7641,0.06818181818181818,0.4021,0.006993006993006993,0.012237762237762238,0.015734265734265736,0.3287,436.77952797202795,0.03671328671328671,0.0,ECONOMIA,0.00998439937597504,0.039,0.0,0.0,0.0,APLLI
48.871,6.8779,42.9231,19.7229,558.0,0.0,0.0016129032258064516,0.0887,2.2096774193548385,0.07580645161290323,2.096774193548387,5.645161290322582,0.0,0.16129032258064516,0.0,0.0,0.09193548387096774,0.08387096774193549,0.012903225806451613,0.06290322580645161,0.2258064516129032,0.13225806451612904,0.016129032258064516,0.06451612903225806,0.0467741935483871,0.03225806451612903,0.24390243902439024,0.06935483870967743,0.5403225806451613,0.2419354838709677,0.0355,0.0871,0.3338709677419355,0.2548387096774193,0.0032258064516129032,0.4209677419354839,0.22096774193548388,0.0,0.05806451612903226,0.011290322580645159,0.030645161290322583,0.0064516129032258064,0.0774,0.041666666666666664,0.0625,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.020833333333333332,0.2916666666666667,0.25,12.1688,0.8886,303.0,2.5652,83.3017,0.1096,0.7426,0.08225806451612902,0.3629,0.017741935483870968,0.03225806451612903,0.03225806451612903,0.3565,435.7295080645162,0.035483870967741936,0.0,ECONOMIA,0.006320417697169552,0.04866666666666666,0.0,0.0,0.0,APLLI
46.5152,6.4625,47.0,28.3989,564.0,0.0,0.0015151515151515152,0.0712,2.187878787878788,0.07575757575757576,1.6666666666666667,7.121212121212121,0.0,0.30303030303030304,0.0,0.0,0.20454545454545456,0.05151515151515152,0.013636363636363636,0.062121212121212126,0.2272727272727273,0.1303030303030303,0.00909090909090909,0.07424242424242425,0.040909090909090916,0.01969696969696969,0.1511627906976744,0.09393939393939392,0.5075757575757576,0.2333333333333333,0.0182,0.0864,0.26666666666666666,0.2015151515151515,0.0,0.3409090909090909,0.17575757575757575,0.0,0.05,0.0,0.028787878787878782,0.015151515151515154,0.097,0.015625,0.078125,0.03125,0.09375,0.046875,0.09375,0.0625,0.0,0.21875,0.359375,11.95,0.8821,307.0,2.5599,79.4474,0.1122,0.759,0.09696969696969696,0.353,0.015151515151515154,0.02424242424242424,0.030303030303030307,0.3288,433.8910984848485,0.030303030303030307,0.0,ECONOMIA,0.012756516916250694,0.046,0.0,0.0,0.0,APLLI
51.1945,6.7733,31.9375,23.8051,509.0,0.0,0.0017064846416382253,0.0887,2.3293515358361776,0.08873720136518773,2.7303754266211606,6.655290102389079,0.0,0.0,0.0,0.0,0.13139931740614336,0.061433447098976114,0.02559726962457337,0.07679180887372014,0.22696245733788395,0.10238907849829353,0.020477815699658702,0.09215017064846416,0.03583617747440273,0.03071672354948805,0.3,0.07337883959044368,0.5273037542662116,0.2150170648464164,0.0137,0.1109,0.30716723549488056,0.2372013651877133,0.0017064846416382253,0.4402730375426621,0.17064846416382254,0.0,0.06996587030716724,0.017064846416382253,0.02901023890784983,0.017064846416382253,0.1007,0.03389830508474576,0.05084745762711865,0.06779661016949153,0.0847457627118644,0.03389830508474576,0.05084745762711865,0.15254237288135594,0.05084745762711865,0.2711864406779661,0.2033898305084746,12.3929,0.8949,300.0,2.5709,87.5248,0.1069,0.7367,0.09897610921501708,0.3771,0.008532423208191127,0.02218430034129693,0.027303754266211604,0.3362,445.8513737201365,0.027303754266211604,0.0,ECONOMIA,0.007355104442483083,0.043,0.0,0.0,0.0,APLLI
44.4444,6.6134,34.6667,21.7368,520.0,0.0,0.0016339869281045752,0.1111,2.1960784313725488,0.07352941176470587,2.2875816993464047,6.372549019607844,0.0,0.0,0.0,0.0,0.16666666666666666,0.05392156862745098,0.014705882352941175,0.07516339869281045,0.2369281045751634,0.1388888888888889,0.02287581699346405,0.05065359477124183,0.04248366013071896,0.016339869281045753,0.1176470588235294,0.0915032679738562,0.477124183006536,0.2565359477124183,0.0114,0.0915,0.3104575163398693,0.19444444444444445,0.0016339869281045752,0.3888888888888889,0.16666666666666666,0.0,0.05228758169934642,0.006535947712418301,0.02124183006535948,0.014705882352941175,0.1013,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.1129032258064516,0.03225806451612903,0.016129032258064516,0.04838709677419355,0.03225806451612903,0.3387096774193548,0.3225806451612903,10.9949,0.8736,272.0,2.519,73.2519,0.1168,0.6654,0.10130718954248366,0.2958,0.016339869281045753,0.032679738562091505,0.032679738562091505,0.3154,434.5718218954248,0.027777777777777776,0.0,ECONOMIA,0.012279125486672655,0.044000000000000004,0.0,0.0,0.0,APLLI
51.9108,6.5123,24.2727,16.622,534.0,0.0,0.0015923566878980893,0.0924,2.229299363057325,0.09394904458598728,3.5031847133757963,7.643312101910827,0.0,0.1592356687898089,0.0,0.0,0.10987261146496816,0.06050955414012739,0.01592356687898089,0.04617834394904458,0.213375796178344,0.10987261146496816,0.01751592356687898,0.07006369426751592,0.05414012738853504,0.028662420382165606,0.2608695652173913,0.07961783439490445,0.5031847133757962,0.21019108280254772,0.0175,0.0764,0.29777070063694266,0.2308917197452229,0.0,0.34076433121019106,0.24681528662420385,0.0015923566878980893,0.06369426751592358,0.01592356687898089,0.025477707006369428,0.011146496815286623,0.1083,0.08823529411764706,0.05882352941176471,0.029411764705882363,0.08823529411764706,0.029411764705882363,0.04411764705882353,0.08823529411764706,0.07352941176470587,0.25,0.25,13.0088,0.8982,326.0,2.5957,91.3317,0.1046,0.7239,0.09554140127388536,0.3758,0.012738853503184714,0.025477707006369428,0.03184713375796178,0.3153,437.38362261146494,0.03662420382165605,0.0,ECONOMIA,0.01019830028328612,0.035666666666666666,0.0,0.0,0.0,APLLI
50.9585,6.4671,47.4545,33.9769,521.0,0.0,0.001597444089456869,0.0831,2.2108626198083066,0.08945686900958466,1.7571884984025559,6.8690095846645365,0.0,0.6389776357827476,0.0,0.0,0.13738019169329074,0.0463258785942492,0.01597444089456869,0.05910543130990415,0.2380191693290735,0.09904153354632587,0.01597444089456869,0.06549520766773162,0.04472843450479233,0.01757188498402556,0.1774193548387097,0.0926517571884984,0.5111821086261981,0.2028753993610224,0.0176,0.0719,0.3019169329073482,0.22364217252396165,0.003194888178913738,0.41054313099041534,0.1757188498402556,0.0,0.05910543130990415,0.01597444089456869,0.028753993610223638,0.009584664536741214,0.0927,0.017241379310344827,0.017241379310344827,0.03448275862068965,0.13793103448275862,0.017241379310344827,0.017241379310344827,0.13793103448275862,0.05172413793103448,0.29310344827586204,0.27586206896551724,12.7498,0.8953,319.0,2.5865,88.7352,0.1062,0.7555,0.09424920127795527,0.385,0.004792332268370607,0.014376996805111819,0.022364217252396158,0.3003,435.8285782747604,0.03354632587859425,0.0,ECONOMIA,0.010992189759907437,0.04166666666666666,0.0,0.0,0.0,APLLI
50.5128,6.9746,43.25,25.5331,346.0,0.0,0.002564102564102564,0.0974,2.3974358974358974,0.08205128205128205,2.051282051282051,5.384615384615384,0.0,0.0,0.0,0.0,0.08205128205128205,0.11025641025641024,0.015384615384615384,0.05384615384615385,0.2564102564102564,0.1282051282051282,0.015384615384615384,0.06666666666666668,0.05128205128205128,0.017948717948717947,0.14,0.061538461538461535,0.5512820512820513,0.2333333333333333,0.0333,0.0769,0.28205128205128205,0.2948717948717949,0.0,0.37948717948717947,0.24102564102564106,0.0,0.04358974358974359,0.005128205128205128,0.02307692307692308,0.01282051282051282,0.0897,0.17142857142857146,0.028571428571428567,0.057142857142857134,0.08571428571428573,0.028571428571428567,0.08571428571428573,0.11428571428571427,0.057142857142857134,0.2,0.17142857142857146,9.9755,0.8855,197.0,2.4543,75.1931,0.1153,0.6853,0.07692307692307693,0.3462,0.02051282051282052,0.04615384615384616,0.05128205128205128,0.3308,451.6242435897436,0.04615384615384616,0.0,ECONOMIA,0.005792304509722797,0.027666666666666662,0.0,0.0,0.0,APLLI
51.3605,6.5748,33.3333,19.331,500.0,0.0,0.0017006802721088435,0.0799,2.171768707482993,0.08843537414965986,2.5510204081632653,7.142857142857142,0.0,0.17006802721088435,0.0,0.0,0.11054421768707484,0.05612244897959184,0.017006802721088437,0.08163265306122447,0.195578231292517,0.11904761904761905,0.015306122448979591,0.06802721088435375,0.040816326530612235,0.02210884353741497,0.18571428571428567,0.0935374149659864,0.4812925170068027,0.2414965986394557,0.0221,0.0816,0.27380952380952384,0.25170068027210885,0.0017006802721088435,0.4166666666666667,0.16326530612244894,0.0,0.05952380952380953,0.005102040816326529,0.03741496598639457,0.006802721088435374,0.1207,0.056338028169014086,0.028169014084507043,0.07042253521126761,0.09859154929577464,0.09859154929577464,0.08450704225352113,0.14084507042253522,0.028169014084507043,0.2676056338028169,0.1267605633802817,12.4543,0.8955,302.0,2.5732,88.0441,0.1066,0.7715,0.1020408163265306,0.3963,0.013605442176870748,0.020408163265306117,0.023809523809523808,0.3282,432.52175170068034,0.027210884353741496,0.0,ECONOMIA,0.012773722627737226,0.04133333333333333,0.0,0.0,0.0,APLLI
50.3876,6.2738,32.5556,27.3521,586.0,0.0,0.0015503875968992248,0.0682,2.1069767441860465,0.07596899224806201,2.635658914728681,5.736434108527132,0.0,0.0,0.0,0.0,0.06821705426356589,0.07441860465116279,0.04341085271317829,0.11007751937984496,0.21550387596899226,0.10542635658914727,0.015503875968992246,0.10697674418604652,0.04651162790697674,0.05426356589147287,0.5147058823529411,0.04961240310077519,0.5224806201550387,0.262015503875969,0.0233,0.1566,0.31007751937984496,0.23875968992248064,0.0015503875968992248,0.4558139534883721,0.17829457364341084,0.007751937984496123,0.09767441860465116,0.017054263565891473,0.04341085271317829,0.009302325581395349,0.093,0.0,0.06666666666666668,0.03333333333333333,0.05,0.05,0.05,0.13333333333333333,0.05,0.31666666666666665,0.25,12.7969,0.894,325.0,2.5895,88.0892,0.1065,0.7846,0.057364341085271324,0.3953,0.02015503875968992,0.03100775193798449,0.03100775193798449,0.3829,427.05061240310084,0.04031007751937984,0.0,ECONOMIA,0.006184987348889514,0.04733333333333333,0.0,0.0,0.0,BDTRA
