,DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,TamanhoDocumento,Ponto,Virgulas,PontoEVirgula,Exclamacoes,DoisPontos,Travessao,E,Mas,Porem,Se,Isto,Mais,Precisa,Pode,Esse,Muito,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerbos,FreqConj,FreqPronomes,TermosNaoTageados,Vogais,LetrasA,LetrasE,LetrasI,LetrasO,LetrasU,FrequenciaDeHapaxLegomenaLocal,FrequenciaDeCollocations,TamanhoMaisFrequenteDePalavras,TamanhoMaiorPalavra,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,MedidaLN,HonoresH,Classe(Autor)
47,47.53246753246753,6.207650273224044,34.8,28.173746644704533,348.0,2156,1.2987012987012987,6.233766233766234,0.0,0.0,0.5194805194805194,0.0,2.3376623376623376,0.0,0.2597402597402597,1.0389610389610389,0.2597402597402597,0.2597402597402597,0.7792207792207793,0.7792207792207793,0.0,0.0,0.041558441558441565,0.07012987012987013,0.09350649350649352,0.2025974025974026,0.10909090909090907,0.15324675324675324,0.054545454545454536,0.06493506493506493,0.11168831168831167,768,188,213,130,195,42,0.3194805194805195,0.025974025974025976,2,21,9.32654,0.8750700000000001,183.0,2.42251,68.74651,0.12061,-0.11642999999999999,0.67213,'SDEG'
48,55.22388059701493,6.788288288288287,34.36363636363637,16.159842074344926,378.0,2486,2.238805970149253,2.487562189054726,0.0,0.24875621890547264,0.0,0.24875621890547264,3.2338308457711444,0.24875621890547264,0.0,1.7412935323383083,0.0,0.0,0.24875621890547264,0.4975124378109453,0.0,0.0,0.059701492537313425,0.02736318407960199,0.0945273631840796,0.1865671641791045,0.11194029850746268,0.12437810945273632,0.08955223880597014,0.059701492537313425,0.18407960199004972,924,259,250,150,191,74,0.4054726368159204,0.0049751243781094535,1,21,11.07235,0.9009799999999999,222.0,2.50393,87.36582,0.10699000000000002,-0.11559000000000001,0.73423,'SDMJ'
50,55.361596009975074,6.788288288288287,34.27272727272727,16.287702606517197,377.0,2479,2.244389027431421,2.4937655860349133,0.0,0.2493765586034913,0.0,0.2493765586034913,3.2418952618453867,0.2493765586034913,0.0,1.745635910224439,0.0,0.0,0.2493765586034913,0.4987531172069826,0.0,0.0,0.0598503740648379,0.027431421446384042,0.09476309226932668,0.18703241895261846,0.11221945137157108,0.12468827930174566,0.08977556109725686,0.0598503740648379,0.18204488778054864,923,258,250,150,191,74,0.4064837905236908,0.004987531172069825,1,21,11.08615,0.90135,222.0,2.50441,87.66096999999999,0.10680999999999999,-0.11564,0.73423,'BMM'
51,49.05982905982906,6.951219512195122,26.2,15.243359209832981,524.0,3370,2.393162393162393,5.641025641025642,0.0,0.17094017094017094,0.3418803418803419,0.0,3.58974358974359,0.0,0.0,1.0256410256410255,0.17094017094017094,0.17094017094017094,0.0,0.17094017094017094,0.17094017094017094,0.5128205128205128,0.04615384615384616,0.037606837606837605,0.10598290598290598,0.20854700854700856,0.09572649572649572,0.1076923076923077,0.061538461538461535,0.07008547008547009,0.17606837606837608,1250,356,349,200,257,88,0.3623931623931624,0.0017094017094017096,2,21,11.86599,0.88823,287.0,2.55119,82.24587,0.11027,-0.10879000000000001,0.73868,'FODM'
52,51.568627450980394,6.920152091254753,42.81818181818182,25.46590655551486,471.0,3035,2.156862745098039,3.5294117647058822,0.5882352941176471,0.0,0.392156862745098,0.0,4.901960784313727,0.392156862745098,0.0,0.5882352941176471,0.0,0.0,0.0,0.19607843137254904,0.19607843137254904,0.0,0.04901960784313725,0.05098039215686274,0.10980392156862744,0.23137254901960785,0.103921568627451,0.09607843137254904,0.07254901960784314,0.035294117647058816,0.17450980392156862,1125,278,332,184,260,71,0.38235294117647056,0.0019607843137254897,2,16,11.64584,0.8937700000000001,263.0,2.53672,84.67184,0.10868,-0.11118,0.74144,'SABA'
53,41.57585917854149,7.945564516129032,33.484848484848484,13.799695236250935,1105.0,7661,2.766135792120704,3.93964794635373,0.16764459346186086,0.0,0.2514668901927913,0.0,5.2808046940486175,0.0,0.0,0.3352891869237217,0.0,0.0,0.0,0.0,0.0,0.0,0.08214585079631181,0.02263202011735121,0.09388097233864208,0.2481139983235541,0.10058675607711652,0.07795473595976529,0.07292539815590947,0.041072925398155914,0.18105616093880966,2844,724,761,542,643,174,0.2942162615255658,0.013411567476948869,2,19,14.36023,0.87611,496.0,2.6702,82.49693,0.1101,-0.09784,0.7076600000000001,'VE'
54,40.959119496855344,7.923224568138195,32.583333333333336,11.151419939481551,1173.0,8196,2.830188679245283,4.638364779874214,0.15723270440251572,0.0,0.2358490566037736,0.0,4.559748427672956,0.07861635220125786,0.0,0.3930817610062893,0.0,0.07861635220125786,0.0,0.0,0.0,0.0,0.08647798742138364,0.029088050314465413,0.1069182389937107,0.2311320754716981,0.09748427672955977,0.09276729559748427,0.06053459119496856,0.046383647798742135,0.15880503144654087,3051,792,785,600,685,189,0.29323899371069184,0.015723270440251572,2,19,14.60811,0.87513,521.0,2.68097,82.59064000000001,0.11004000000000001,-0.09697,0.7159300000000001,'SDEG'
55,37.27647867950481,7.4926199261992625,35.594594594594604,12.29910886567399,1317.0,8714,2.544704264099037,6.3961485557083915,0.0687757909215956,0.0,0.2751031636863824,0.0,2.6822558459422283,0.0687757909215956,0.0,0.6189821182943603,0.0,0.687757909215956,0.0687757909215956,0.343878954607978,0.0,0.0687757909215956,0.07083906464924347,0.041265474552957364,0.0859697386519945,0.2324621733149931,0.09422283356258596,0.09284731774415406,0.0639614855570839,0.06327372764786797,0.16162310866574967,3182,811,806,591,730,244,0.2585969738651995,0.01375515818431912,2,17,14.21403,0.86449,542.0,2.6766400000000004,77.52685,0.11357,-0.09519,0.6937300000000001,'FLG'
56,37.47645951035782,7.891122278056952,32.55555555555556,13.550818844557869,1465.0,9943,2.824858757062147,5.14752040175769,0.31387319522912743,0.0,0.06277463904582549,0.0,4.896421845574388,0.06277463904582549,0.06277463904582549,0.31387319522912743,0.0,0.06277463904582549,0.0,0.06277463904582549,0.0,0.0,0.06716886377903326,0.02762084118016321,0.09792843691148777,0.24670433145009416,0.11048336472065286,0.08725674827369742,0.06716886377903326,0.04331450094161959,0.15693659761456372,3694,951,1035,711,770,227,0.2630257376020088,0.012554927809165095,2,24,14.95776,0.8668899999999999,597.0,2.70341,79.91637,0.11185999999999999,-0.09401,0.7018399999999999,'SDMJ'
57,44.26966292134831,7.4543147208121825,38.904761904761905,26.75978639302739,817.0,5284,2.359550561797753,5.50561797752809,0.0,0.0,0.2247191011235955,0.0,5.393258426966292,0.33707865168539325,0.0,1.4606741573033708,0.0,0.0,0.0,0.0,0.0,0.0,0.05617977528089888,0.030337078651685393,0.11573033707865167,0.2157303370786517,0.09887640449438202,0.11573033707865167,0.10337078651685393,0.030337078651685393,0.149438202247191,1973,471,560,325,473,144,0.3337078651685393,0.010112359550561795,2,20,13.20691,0.8800100000000001,394.0,2.6187400000000003,81.6548,0.11066,-0.10206,0.7538100000000001,'BMM'
58,46.913580246913575,7.4234449760765555,38.85,22.808496223995128,777.0,5267,2.356902356902357,7.070707070707071,1.2345679012345678,0.0,0.5611672278338945,0.0,4.601571268237935,0.2244668911335578,0.0,0.4489337822671156,0.0,0.2244668911335578,0.0,0.0,0.0,0.1122334455667789,0.060606060606060615,0.03479236812570146,0.08978675645342311,0.22671156004489335,0.0920314253647587,0.0707070707070707,0.06397306397306397,0.044893378226711564,0.18181818181818185,1900,513,480,370,426,111,0.3479236812570146,0.0056116722783389455,2,22,14.00353,0.8885700000000001,418.0,2.64446,87.94207,0.10664000000000001,-0.10205,0.74163,'FODM'
61,56.2962962962963,5.7631578947368425,23.8,14.232357499725756,119.0,735,2.962962962962963,8.148148148148149,0.0,0.0,0.0,0.0,5.925925925925926,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.022222222222222227,0.014814814814814815,0.13333333333333333,0.2222222222222222,0.1111111111111111,0.05185185185185185,0.08148148148148149,0.007407407407407408,0.23703703703703705,277,60,69,51,80,17,0.4222222222222222,0.022222222222222227,2,16,6.54104,0.88287,76.0,2.21314,60.419880000000006,0.12865,-0.14128,0.75,'SDEG'
62,56.2962962962963,5.7631578947368425,23.8,14.232357499725756,119.0,735,2.962962962962963,8.148148148148149,0.0,0.0,0.0,0.0,5.925925925925926,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.022222222222222227,0.014814814814814815,0.13333333333333333,0.2222222222222222,0.1111111111111111,0.05185185185185185,0.08148148148148149,0.007407407407407408,0.23703703703703705,277,60,69,51,80,17,0.4222222222222222,0.022222222222222227,2,16,6.54104,0.88287,76.0,2.21314,60.419880000000006,0.12865,-0.14128,0.75,'SDFI'
63,50.101010101010104,6.758064516129032,27.75,10.79641144084459,444.0,2911,3.2323232323232323,5.252525252525253,0.0,0.0,0.6060606060606061,0.0,4.4444444444444455,0.0,0.0,0.202020202020202,0.0,0.0,0.0,0.0,0.202020202020202,0.0,0.034343434343434336,0.030303030303030307,0.09696969696969696,0.2202020202020202,0.1191919191919192,0.10303030303030304,0.06666666666666668,0.02828282828282828,0.20606060606060608,1051,312,254,156,239,90,0.3757575757575757,0.008080808080808079,2,21,11.14677,0.88861,248.0,2.5154799999999997,80.35947,0.11155,-0.11170999999999999,0.75,'MJ'
65,24.932614555256066,7.059459459459458,36.111111111111114,37.604504589637905,650.0,4801,2.4258760107816717,3.5040431266846364,1.0781671159029649,0.0,1.8867924528301887,0.0,5.3908355795148255,0.2695417789757412,0.0,0.2695417789757412,0.0,0.2695417789757412,0.0,0.0,0.0,0.0,0.08355795148247977,0.026954177897574125,0.1078167115902965,0.2075471698113208,0.07008086253369272,0.0862533692722372,0.07277628032345014,0.03369272237196765,0.20485175202156333,1632,403,449,304,361,115,0.01078167115902965,0.026954177897574125,2,87,6.7915600000000005,0.78984,185.0,2.31502,45.3724,0.14845999999999998,-0.10487,0.04324,'AJ'
66,19.34032983508246,6.9328165374677,29.27868852459016,28.448475799754416,1785.0,13427,3.0484757621189407,4.547726136931535,0.04997501249375312,0.0,0.7996001999000499,0.0,2.648675662168916,0.0,0.0,0.29985007496251875,0.0,0.4497751124437781,0.09995002498750624,0.14992503748125938,0.19990004997501248,0.0,0.06146926536731634,0.042478760619690165,0.07446276861569215,0.2263868065967017,0.09095452273863068,0.06446776611694154,0.054972513743128434,0.06246876561719141,0.2348825587206397,4415,1265,1145,662,986,357,0.02148925537231384,0.009995002498750623,2,17,8.65142,0.78386,387.0,2.48802,50.73765,0.14039000000000001,-0.09119,0.11110999999999999,'AJ'
67,61.764705882352935,6.063492063492062,30.0,16.2685791225499,180.0,1188,2.9411764705882355,8.823529411764708,0.0,0.0,0.9803921568627452,0.0,0.9803921568627452,0.0,0.4901960784313725,0.0,0.0,0.9803921568627452,0.0,0.0,0.0,0.0,0.05392156862745098,0.0392156862745098,0.08823529411764706,0.20098039215686275,0.11274509803921567,0.11274509803921567,0.0392156862745098,0.09803921568627452,0.1323529411764706,427,110,108,65,110,34,0.4705882352941176,0.004901960784313725,2,13,8.821760000000001,0.9094,126.0,2.37348,84.68172,0.10867,-0.13033,0.7619,'SDLLR'
68,56.55430711610487,5.629139072847681,18.846153846153847,13.899895704346704,245.0,1472,4.868913857677903,1.8726591760299625,0.0,0.0,0.7490636704119851,0.0,2.247191011235955,0.3745318352059925,0.0,0.3745318352059925,0.0,1.8726591760299625,0.0,0.0,0.0,0.0,0.03745318352059925,0.06741573033707865,0.07116104868913857,0.15355805243445692,0.09363295880149812,0.11235955056179776,0.0898876404494382,0.06741573033707865,0.20973782771535585,521,136,142,79,109,55,0.4044943820224719,0.011235955056179777,3,15,9.24105,0.89799,151.0,2.40406,79.0168,0.1125,-0.12405,0.71523,'TD'
69,28.45714285714286,6.642570281124498,29.961538461538463,23.169078812455005,779.0,5082,2.9714285714285715,6.857142857142858,0.6857142857142857,0.0,0.4571428571428571,0.0,3.2,0.0,0.0,0.11428571428571427,0.4571428571428571,0.3428571428571429,0.0,0.0,0.0,0.4571428571428571,0.036571428571428574,0.035428571428571434,0.10285714285714287,0.18057142857142855,0.09942857142857142,0.10857142857142857,0.07428571428571429,0.06971428571428571,0.1782857142857143,1816,478,527,254,424,133,0.04914285714285714,0.022857142857142857,2,15,8.41774,0.81448,249.0,2.4203200000000002,52.678999999999995,0.13777999999999999,-0.10232000000000001,0.17269,'SDLLR'
70,74.44444444444444,6.313432835820897,27.33333333333333,8.339997335464536,82.0,605,3.333333333333333,5.5555555555555545,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.1,0.26666666666666666,0.14444444444444446,0.08888888888888889,0.04444444444444445,0.04444444444444445,0.15555555555555556,203,60,53,34,45,11,0.6333333333333333,0.0,2,15,7.0624199999999995,0.93442,67.0,2.24784,98.9848,0.10051,-0.154,0.85075,'SDLLR'
71,61.57635467980296,6.92,22.625,11.831499271013794,181.0,1299,2.955665024630542,5.911330049261084,0.0,0.4926108374384237,0.0,0.0,3.4482758620689653,0.0,0.0,0.9852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.014778325123152709,0.11822660098522167,0.2413793103448276,0.07389162561576355,0.08374384236453201,0.06403940886699508,0.04926108374384237,0.21182266009852216,485,131,145,91,93,25,0.4729064039408867,0.009852216748768471,2,21,8.77328,0.90874,125.0,2.37065,83.99291,0.10910999999999998,-0.13045,0.768,'CB'
72,11.459897867227395,7.416775884665792,29.79187817258883,18.58830850894553,5869.0,40965,2.5232802643436467,7.299489336136977,0.0,0.060078101531991585,0.12015620306398317,0.0,3.4544908380895163,0.19525382997897267,0.0,0.6908981676179032,0.18023430459597475,0.22529288074496845,0.0300390507659958,0.060078101531991585,0.07509762691498949,0.04505857614899369,0.04190447581856414,0.03694803244217483,0.08546109942925803,0.2113247221387804,0.09477320516671674,0.10814058275758484,0.07059176930009012,0.0656353259237008,0.17047161309702613,13867,3768,3838,2209,3118,934,0.011715229798738359,0.00300390507659958,2,33,9.35088,0.75393,763.0,2.61138,51.61438,0.13919,-0.07873,0.10223,'FLG'
74,14.003685180310605,7.7406015037593985,40.6,18.06211504780102,3451.0,25757,2.3163990523822062,4.395893656225322,0.210581732034746,0.0,0.7896814951302974,0.0,3.816793893129771,0.1579362990260595,0.0,0.3158725980521189,0.0,0.13161358252171626,0.0,0.07896814951302975,0.105290866017373,0.0,0.050539615688339035,0.02079494603843117,0.0939720979205054,0.2421689918399579,0.09739405106607002,0.09055014477494078,0.06580679126085813,0.04790734403790471,0.21163464069491966,8767,2265,2313,1632,1991,566,0.011581995261911029,0.00526454330086865,2,22,8.63132,0.7615,532.0,2.53518,49.85875,0.14162,-0.08409,0.08271,'CB'
